NTSBNumber,AccidentReport,AccidentDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,HighestInjuryLevel,AircraftNumber,DamageLevel,AircraftCategory,RegulationFlightConductedUnder,FlightScheduledType,FlightTerminalType,FlightServiceType,FlightOperationType,DefiningEvent,PhaseOfFlight,IntentionalAct
WPR19LA220,AccidentReport,2019-08-08,Phoenix,Arizona,United States,33.314998,-111.658058,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,System/Component Failure - Non-power,Maneuvering,
CEN19LA264,AccidentReport,2019-08-09,Cordell,Oklahoma,United States,35.291942,-98.969718,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA19CA558,AccidentReport,2019-08-09,Chicago,Illinois,United States,41.785831,-87.752502,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR19FA215,AccidentReport,2019-08-09,Ontario,Oregon,United States,44.025833,-117.028335,1,1,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
WPR19LA228,AccidentReport,2019-08-09,Galt,California,United States,38.258056,-121.375,,1,Serious,1,Minor,Balloon,Part 91: General aviation,,,,Business,Other,Unknown,
CEN19LA262,AccidentReport,2019-08-10,Newark,Ohio,United States,40.024723,-82.461944,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
GAA19CA489,AccidentReport,2019-08-10,Two Harbors,Minnesota,United States,47.049167,-91.745277,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
GAA19CA491,AccidentReport,2019-08-10,Franklin,Pennsylvania,United States,41.377498,-79.860557,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Takeoff,
GAA19CA493,AccidentReport,2019-08-10,Chino,California,United States,33.974723,-117.63639,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
CEN19LA263,AccidentReport,2019-08-11,New Carlisle,Ohio,United States,39.929721,-84.022781,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Initial Climb,
ERA19FA243,AccidentReport,2019-08-11,Jersey Shore,Pennsylvania,United States,41.2075,-77.219169,2,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Maneuvering,
ERA19LA245,AccidentReport,2019-08-11,Allentown,Pennsylvania,United States,40.652221,-75.440551,,1,Serious,1,Substantial,Helicopter,Part 91: General aviation,,,,Other work use,System/Component Failure - Powerplant,Initial Climb,
WPR19FA216,AccidentReport,2019-08-11,Kooskia,Idaho,United States,46.157775,-115.919723,2,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Enroute,
ANC19TA044,AccidentReport,2019-08-12,Anchorage,Alaska,United States,61.17889,-149.958328,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Collision on Takeoff or Landing,Takeoff,
GAA19CA512,AccidentReport,2019-08-12,Chickasha,Oklahoma,United States,35.097499,-97.969169,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Landing,
ERA19LA246,AccidentReport,2019-08-13,Jay,Florida,United States,30.969722,-87.20639,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Positioning,Low Altitude Operation,Maneuvering,
ERA19LA247,AccidentReport,2019-08-14,Boone,North Carolina,United States,36.273612,-81.577774,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
GAA19CA494,AccidentReport,2019-08-14,Stockton,California,United States,37.894443,-121.238609,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR19FA219,AccidentReport,2019-08-14,Marysville,Washington,United States,48.13972,-122.157501,1,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Unknown,Unknown,
WPR19LA218,AccidentReport,2019-08-14,Mesa,Arizona,United States,33.283332,-111.573608,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,System/Component Failure - Powerplant,Maneuvering,
WPR19LA221,AccidentReport,2019-08-14,Shelton,Washington,United States,47.232776,-123.150833,,,Minor,1,Substantial,Gyroplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Takeoff,
CEN19LA267,AccidentReport,2019-08-15,San Marcos,Texas,United States,29.892778,-97.863052,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control In-Flight,Approach,
CEN19LA275,AccidentReport,2019-08-15,Rio Grande City,Texas,United States,26.380556,-98.816947,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
ERA19FA248,AccidentReport,2019-08-15,Elizabethton,Tennessee,United States,36.367221,-82.181663,,,Minor,1,Destroyed,Airplane,Part 91: General aviation,,,,Business,Runway Excursion,Landing,
GAA19CA497,AccidentReport,2019-08-15,McCarthy,Alaska,United States,61.188056,-142.616104,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR19LA222,AccidentReport,2019-08-15,Jamul,California,United States,32.70222,-116.867225,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Maneuvering,
CEN19FA270,AccidentReport,2019-08-16,New Orleans,Louisiana,United States,30.025554,-90.029998,2,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Unknown,Takeoff,
CEN19LA269,AccidentReport,2019-08-16,Blair,Nebraska,United States,41.415,-96.109169,,,Minor,1,Substantial,Helicopter,Public aircraft,,,,Public aircraft - local,Simulated/training event,Maneuvering,
GAA19CA495,AccidentReport,2019-08-16,Hooper,Washington,United States,46.672779,-118.136665,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA19CA502,AccidentReport,2019-08-16,Onida,South Dakota,United States,44.707778,-100.061668,,,None,1,Substantial,Airplane,Part 137: Agricultural,,,,Aerial application,Low Altitude Operation,Maneuvering,
ERA19FA249,AccidentReport,2019-08-17,Lagrangeville,New York,United States,41.7,-73.729164,2,3,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Takeoff,
ERA19TA254,AccidentReport,2019-08-17,Talladega,Alabama,United States,33.496112,-86.221664,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Fuel Related,Enroute,
GAA19CA498,AccidentReport,2019-08-17,Daytona Beach,Florida,United States,29.18,-81.058052,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Ground Collision,Taxi,
GAA19CA498,AccidentReport,2019-08-17,Daytona Beach,Florida,United States,29.18,-81.058052,,,None,2,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Ground Collision,Taxi,
WPR19LA223,AccidentReport,2019-08-17,Ruidoso,New Mexico,United States,33.466667,-105.535003,,2,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Unknown,Takeoff,
CEN19FA271,AccidentReport,2019-08-18,Hopedale,Louisiana,United States,29.816944,-89.27639,1,2,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Unknown,Enroute,
ERA19FA250,AccidentReport,2019-08-18,Wilmington,Delaware,United States,39.690555,-75.638336,2,0,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Fuel Related,Initial Climb,
GAA19CA501,AccidentReport,2019-08-18,Fairbanks,Alaska,United States,64.279998,-148.11,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
CEN19FA276,AccidentReport,2019-08-19,Viroqua,Wisconsin,United States,43.582778,-90.914443,1,,Fatal,1,Destroyed,Helicopter,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
ERA19FA251,AccidentReport,2019-08-19,Tappahannock,Virginia,United States,37.86,-76.884719,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Fire - Non-Impact,Enroute,
GAA19CA496,AccidentReport,2019-08-19,Regina,New Mexico,United States,36.178611,-106.961387,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Takeoff,
GAA19CA499,AccidentReport,2019-08-19,Ocracoke,North Carolina,United States,35.101112,-75.965835,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Landing,
WPR19LA227,AccidentReport,2019-08-19,Spokane,Washington,United States,47.619167,-117.535278,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
CEN19FA278,AccidentReport,2019-08-20,Hays,Kansas,United States,38.726112,-99.34111,1,,Fatal,1,Destroyed,Airplane,Part 137: Agricultural,,,,Aerial application,Loss of Control In-Flight,Maneuvering,
CEN19FA279,AccidentReport,2019-08-20,Howell,Michigan,United States,42.624721,-83.973335,2,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Takeoff,
CEN19TA280,AccidentReport,2019-08-20,Montrose,Colorado,United States,38,-107,,1,Serious,1,Substantial,Helicopter,Part 137: Agricultural,,,,Aerial application,Fuel Related,Maneuvering,
ERA19LA252,AccidentReport,2019-08-20,East Brady,Pennsylvania,United States,40.93111,-79.662223,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA19CA509,AccidentReport,2019-08-20,Cypress Island,Washington,United States,48.608333,-122.71611,,1,Serious,1,Substantial,Helicopter,Part 91: General aviation,,,,Business,Low Altitude Operation,Maneuvering,
GAA19CA517,AccidentReport,2019-08-20,Arlington,Washington,United States,48.160831,-122.159164,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Takeoff,
WPR19LA237,AccidentReport,2019-08-20,Eugene,Oregon,United States,44.123611,-123.202224,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Fire - Non-Impact,Takeoff,
WPR19LA238,AccidentReport,2019-08-20,Half Moon Bay,California,United States,37.357776,-122.512222,,,None,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
CEN19LA281,AccidentReport,2019-08-21,Grand Rapids,Minnesota,United States,47.209167,-93.510002,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
ERA19LA253,AccidentReport,2019-08-21,St. Cloud,Florida,United States,28.1962,-81.3603,,2,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Non-power,Enroute,
ERA19LA255,AccidentReport,2019-08-21,Tampa,Florida,United States,27.978889,-82.528335,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR19LA233,AccidentReport,2019-08-21,Livermore,California,United States,37.689445,-121.818885,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Takeoff,
ERA19LA257,AccidentReport,2019-08-22,Burnsville,North Carolina,United States,35.745277,-82.28833,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Enroute,
GAA19CA505,AccidentReport,2019-08-22,Oxford,Florida,United States,28.940277,-82.052223,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA19CA506,AccidentReport,2019-08-22,San Antonio,Texas,United States,29.723333,-98.694442,,,None,1,Substantial,Glider,Part 91: General aviation,,,,Glider tow,Glider Towing,Initial Climb,
GAA19CA507,AccidentReport,2019-08-22,Anchorage,Alaska,United States,61.493331,-151.906387,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
GAA19CA508,AccidentReport,2019-08-22,Hemet,California,United States,33.734165,-117.020835,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Landing,
GAA19CA513,AccidentReport,2019-08-22,Rangeley Lake,Maine,United States,44.693206,-69.381057,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Takeoff,
CEN19TA328,AccidentReport,2019-08-23,Lawton,Oklahoma,United States,34.604167,-98.395553,,1,Serious,1,None,Balloon,Part 91: General aviation,,,,Business,Abnormal Runway Contact,Landing,
ERA19FA256,AccidentReport,2019-08-23,Minneola,Florida,United States,28.630556,-81.804443,1,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
ERA19LA258,AccidentReport,2019-08-23,Hobe Sound,Florida,United States,27.032777,-80.111389,0,0,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA19CA557,AccidentReport,2019-08-23,Fort Myers,Florida,United States,26.643333,-81.710281,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Bird Strike,Approach,
WPR19FA235,AccidentReport,2019-08-23,Big Spring,Texas,United States,32.143054,-101.586944,1,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abrupt Maneuver,Maneuvering,
ERA19LA260,AccidentReport,2019-08-24,Robertsdale,Alabama,United States,30.544721,-87.559448,,2,Serious,1,Substantial,Glider,Part 91: General aviation,,,,Personal,Runway Excursion,Landing,
GAA19CA510,AccidentReport,2019-08-24,Waco,Texas,United States,31.404167,-97.214447,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Abnormal Runway Contact,Landing,
WPR19LA239,AccidentReport,2019-08-24,Wendover,Utah,United States,40.718887,-114.030555,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
CEN19LA300,AccidentReport,2019-08-25,Bethany,Oklahoma,United States,35.534168,-97.646942,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Non-power,Takeoff,
CEN19TA293,AccidentReport,2019-08-25,Russiaville,Indiana,United States,40.405277,-86.242774,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
CEN19TA330,AccidentReport,2019-08-25,GLENWOOD SPRINGS,Colorado,United States,39.506668,-107.309448,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA19CA511,AccidentReport,2019-08-25,Cottonwood,Arizona,United States,34.729999,-112.035278,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control In-Flight,Takeoff,
GAA19CA514,AccidentReport,2019-08-25,Shamokin,Pennsylvania,United States,40.836944,-76.552497,,,None,1,Substantial,Helicopter,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Emergency Descent,
WPR19FA241,AccidentReport,2019-08-25,Wilkeson,Washington,United States,47.129165,-122.05583,1,,Fatal,1,Substantial,Glider,Part 91: General aviation,,,,Personal,Loss of Lift,Landing,
WPR19LA240,AccidentReport,2019-08-25,Lancaster,California,United States,34.741111,-118.218612,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
WPR19LA242,AccidentReport,2019-08-25,Santa Barbara,California,United States,34.423332,-119.836669,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Ferry,System/Component Failure - Non-power,Initial Climb,
WPR19LA243,AccidentReport,2019-08-26,Reno,Nevada,United States,39.656944,-119.857498,,2,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
CEN19LA290,AccidentReport,2019-08-27,Monroe,Wisconsin,United States,42.663055,-89.529724,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA19CA515,AccidentReport,2019-08-27,Kenai,Alaska,United States,60.941665,-151.961105,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA19CA518,AccidentReport,2019-08-27,Ashland,Oregon,United States,42.509998,-123.388053,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA19CA519,AccidentReport,2019-08-27,San Diego,California,United States,32.82611,-116.972503,,,None,1,Substantial,Helicopter,Part 91: General aviation,,,,Business,Loss of Control on Ground,Landing,
WPR19FA244,AccidentReport,2019-08-27,McKenzie Bridge,Oregon,United States,44.182498,-122.07833,2,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Collision on Takeoff or Landing,Takeoff,
WPR19TA245,AccidentReport,2019-08-27,North Las Vegas,Nevada,United States,36.210262,-115.119728,,,None,1,Substantial,Helicopter,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Maneuvering,
CEN19LA292,AccidentReport,2019-08-28,Denver,Colorado,United States,39.749713,-104.999595,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Runway Excursion,Landing,
ANC19LA047,AccidentReport,2019-08-29,Talkeetna,Alaska,United States,62.321388,-150.092773,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Abnormal Runway Contact,Landing,
CEN19LA295,AccidentReport,2019-08-29,Olney,Texas,United States,33.350833,-98.819168,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Business,System/Component Failure - Powerplant,Initial Climb,
WPR19FA246,AccidentReport,2019-08-29,St. Ignatious,Montana,United States,47.275833,-114.12416,3,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Low Altitude Operation,Maneuvering,
ANC19CA057,AccidentReport,2019-08-30,Arctic Village,Alaska,United States,68.090156,-145.59938,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Maneuvering,
ANC19LA048,AccidentReport,2019-08-30,Fairbanks,Alaska,United States,64.892501,-148.368896,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA19CA537,AccidentReport,2019-08-30,Murrieta,California,United States,33.574165,-117.128608,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Abnormal Runway Contact,Landing,
